Nome/Dono;	URL;	Linguagem Primaria;	Numero da Issue;	Titulo da Issue;	Data de Criacao da Issue;	Data de Fechamento da Issue;	Data de Criacao do Repositorio;
graphql-dotnet/graphql-dotnet;	https://github.com/graphql-dotnet/graphql-dotnet;	C#;	2;	Use something other than Antlr;	2015-07-13T03:23:05Z;	2016-08-27T17:51:09Z;	2015-07-06T16:47:15Z;
graphql-dotnet/graphql-dotnet;	https://github.com/graphql-dotnet/graphql-dotnet;	C#;	3;	Redesign: Register Field Type vs. Instance of Type;	2015-07-22T15:46:20Z;	2015-09-05T19:38:49Z;	2015-07-06T16:47:15Z;
graphql-dotnet/graphql-dotnet;	https://github.com/graphql-dotnet/graphql-dotnet;	C#;	4;	Question about Generating Entire Schema;	2015-08-17T01:55:47Z;	2016-01-06T18:38:22Z;	2015-07-06T16:47:15Z;
graphql-dotnet/graphql-dotnet;	https://github.com/graphql-dotnet/graphql-dotnet;	C#;	5;	Thought - Transpiling the JS implementation?;	2015-08-22T00:09:55Z;	2016-01-06T18:36:53Z;	2015-07-06T16:47:15Z;
graphql-dotnet/graphql-dotnet;	https://github.com/graphql-dotnet/graphql-dotnet;	C#;	8;	Async;	2015-09-16T03:00:10Z;	2015-09-17T15:44:56Z;	2015-07-06T16:47:15Z;
graphql-dotnet/graphql-dotnet;	https://github.com/graphql-dotnet/graphql-dotnet;	C#;	9;	Mutations;	2015-09-16T03:00:20Z;	2015-11-14T03:37:00Z;	2015-07-06T16:47:15Z;
graphql-dotnet/graphql-dotnet;	https://github.com/graphql-dotnet/graphql-dotnet;	C#;	10;	Query Validation;	2015-09-16T03:00:33Z;	2016-08-27T04:24:46Z;	2015-07-06T16:47:15Z;
graphql-dotnet/graphql-dotnet;	https://github.com/graphql-dotnet/graphql-dotnet;	C#;	11;	Unions;	2015-09-16T03:01:36Z;	2016-03-02T16:35:53Z;	2015-07-06T16:47:15Z;
graphql-dotnet/graphql-dotnet;	https://github.com/graphql-dotnet/graphql-dotnet;	C#;	12;	Input Objects;	2015-09-16T03:02:01Z;	2015-12-05T02:56:02Z;	2015-07-06T16:47:15Z;
graphql-dotnet/graphql-dotnet;	https://github.com/graphql-dotnet/graphql-dotnet;	C#;	14;	Convention-based approach leveraging .NET's type system;	2015-09-16T18:07:28Z;	2017-07-07T22:40:08Z;	2015-07-06T16:47:15Z;
Live-Charts/Live-Charts;	https://github.com/Live-Charts/Live-Charts;	C#;	1;	On resize dont animate;	2015-09-20T01:46:43Z;	2015-09-25T21:56:21Z;	2015-09-18T22:27:20Z;
Live-Charts/Live-Charts;	https://github.com/Live-Charts/Live-Charts;	C#;	2;	Randomize starting color;	2015-09-20T03:25:42Z;	2015-09-20T04:10:21Z;	2015-09-18T22:27:20Z;
Live-Charts/Live-Charts;	https://github.com/Live-Charts/Live-Charts;	C#;	3;	PieCharts disappear;	2015-09-23T08:59:16Z;	2015-10-01T04:59:43Z;	2015-09-18T22:27:20Z;
Live-Charts/Live-Charts;	https://github.com/Live-Charts/Live-Charts;	C#;	4;	Include common label formaters;	2015-09-23T15:40:36Z;	2015-09-25T21:56:21Z;	2015-09-18T22:27:20Z;
Live-Charts/Live-Charts;	https://github.com/Live-Charts/Live-Charts;	C#;	5;	Crash;	2015-09-25T04:11:32Z;	2015-09-25T04:28:58Z;	2015-09-18T22:27:20Z;
Live-Charts/Live-Charts;	https://github.com/Live-Charts/Live-Charts;	C#;	6;	Make tooltip visual properties editable;	2015-09-25T06:45:32Z;	2015-09-25T21:56:21Z;	2015-09-18T22:27:20Z;
Live-Charts/Live-Charts;	https://github.com/Live-Charts/Live-Charts;	C#;	7;	Primary axis won't stop going below 0;	2015-09-25T18:23:44Z;	2015-09-25T21:56:21Z;	2015-09-18T22:27:20Z;
Live-Charts/Live-Charts;	https://github.com/Live-Charts/Live-Charts;	C#;	8;	Line serie algorithm could be much better.;	2015-09-26T14:57:40Z;	2016-01-11T17:58:27Z;	2015-09-18T22:27:20Z;
Live-Charts/Live-Charts;	https://github.com/Live-Charts/Live-Charts;	C#;	9;	Smarter Zoom;	2015-09-26T17:32:33Z;	2016-02-02T18:15:51Z;	2015-09-18T22:27:20Z;
Live-Charts/Live-Charts;	https://github.com/Live-Charts/Live-Charts;	C#;	10;	Async and Paralell Drawing;	2015-09-26T18:32:39Z;	2015-11-20T15:00:25Z;	2015-09-18T22:27:20Z;
Perfare/AssetStudio;	https://github.com/Perfare/AssetStudio;	C#;	1;	can not export audio and the all images error;	2016-08-30T08:26:28Z;	2016-09-14T10:47:14Z;	2016-08-02T11:59:11Z;
Perfare/AssetStudio;	https://github.com/Perfare/AssetStudio;	C#;	2;	Textures have to be set manually, bug with converted textures;	2016-09-18T14:03:43Z;	2016-09-27T14:26:10Z;	2016-08-02T11:59:11Z;
Perfare/AssetStudio;	https://github.com/Perfare/AssetStudio;	C#;	3;	Failed to open a unity3d file from the game Hearthstone;	2016-09-19T21:27:39Z;	2016-09-22T07:36:21Z;	2016-08-02T11:59:11Z;
Perfare/AssetStudio;	https://github.com/Perfare/AssetStudio;	C#;	4;	About Windows XP support;	2016-10-01T09:55:07Z;	2016-11-09T07:15:26Z;	2016-08-02T11:59:11Z;
Perfare/AssetStudio;	https://github.com/Perfare/AssetStudio;	C#;	5;	一些問題;	2016-10-14T17:56:15Z;	2016-10-16T15:39:19Z;	2016-08-02T11:59:11Z;
Perfare/AssetStudio;	https://github.com/Perfare/AssetStudio;	C#;	6;	Unity 5.4.0p4 problem;	2016-10-17T02:45:16Z;	2016-11-08T13:04:16Z;	2016-08-02T11:59:11Z;
Perfare/AssetStudio;	https://github.com/Perfare/AssetStudio;	C#;	7;	Split logic codes from UI classes;	2016-11-02T17:31:59Z;	2017-02-28T07:11:11Z;	2016-08-02T11:59:11Z;
Perfare/AssetStudio;	https://github.com/Perfare/AssetStudio;	C#;	8;	Unable to load DLL 'PVRTexLibWrapper.dll': The specified module could not be found.;	2016-11-29T18:55:10Z;	2016-12-03T12:17:22Z;	2016-08-02T11:59:11Z;
Perfare/AssetStudio;	https://github.com/Perfare/AssetStudio;	C#;	9;	Export 3d object error, error msg : 没有应用程序与此操作的指定文件有关联;	2016-12-02T23:51:31Z;	2016-12-03T12:17:12Z;	2016-08-02T11:59:11Z;
Perfare/AssetStudio;	https://github.com/Perfare/AssetStudio;	C#;	10;	US can't load 2GB assets?;	2016-12-20T03:08:38Z;	2017-01-29T09:28:26Z;	2016-08-02T11:59:11Z;
reactiveui/refit;	https://github.com/reactiveui/refit;	C#;	4;	Support RFC 6570;	2013-07-23T23:20:30Z;	2018-06-15T22:54:38Z;	2013-07-22T20:11:57Z;
reactiveui/refit;	https://github.com/reactiveui/refit;	C#;	5;	Silverlight support?;	2013-07-23T23:54:32Z;	2013-08-23T12:34:18Z;	2013-07-22T20:11:57Z;
reactiveui/refit;	https://github.com/reactiveui/refit;	C#;	6;	Support Web API routing attributes;	2013-07-24T00:39:12Z;	2018-01-28T23:44:40Z;	2013-07-22T20:11:57Z;
reactiveui/refit;	https://github.com/reactiveui/refit;	C#;	7;	Provide a way to supply authentication attributes;	2013-07-24T12:22:36Z;	2013-07-24T12:31:53Z;	2013-07-22T20:11:57Z;
reactiveui/refit;	https://github.com/reactiveui/refit;	C#;	12;	When serializing to JSON in the body, set content type 'application/json';	2013-07-30T04:29:03Z;	2013-08-23T12:34:09Z;	2013-07-22T20:11:57Z;
reactiveui/refit;	https://github.com/reactiveui/refit;	C#;	14;	REST attributes don't handle non-lowercase substitutions;	2013-08-14T23:55:53Z;	2013-09-08T22:10:12Z;	2013-07-22T20:11:57Z;
reactiveui/refit;	https://github.com/reactiveui/refit;	C#;	20;	Support returning IQueryable to save much boilerplate;	2013-10-29T16:17:29Z;	2013-10-30T04:02:46Z;	2013-07-22T20:11:57Z;
reactiveui/refit;	https://github.com/reactiveui/refit;	C#;	22;	Revert to single solution now that PCL is OSS and RTM?;	2013-11-14T01:32:35Z;	2014-05-31T05:05:36Z;	2013-07-22T20:11:57Z;
reactiveui/refit;	https://github.com/reactiveui/refit;	C#;	23;	Support for getting response headers;	2013-12-30T19:44:51Z;	2018-01-29T01:10:45Z;	2013-07-22T20:11:57Z;
reactiveui/refit;	https://github.com/reactiveui/refit;	C#;	24;	json.net dependency and refit dependency;	2014-04-07T14:52:19Z;	2014-04-07T17:45:03Z;	2013-07-22T20:11:57Z;
winsw/winsw;	https://github.com/winsw/winsw;	C#;	5;	The current post-build steps should be optional;	2011-11-03T09:58:16Z;	2015-01-28T13:40:12Z;	2010-02-03T02:49:39Z;
winsw/winsw;	https://github.com/winsw/winsw;	C#;	6;	Service can not start first time if eventlog is full.;	2011-11-10T09:45:11Z;	2011-11-15T01:01:36Z;	2010-02-03T02:49:39Z;
winsw/winsw;	https://github.com/winsw/winsw;	C#;	7;	Fails when <logpath> contains %BASE%;	2012-02-03T20:08:50Z;	2013-07-02T17:53:47Z;	2010-02-03T02:49:39Z;
winsw/winsw;	https://github.com/winsw/winsw;	C#;	8;	Please host the binary on a stable server;	2012-03-19T23:40:58Z;	2013-07-02T17:55:50Z;	2010-02-03T02:49:39Z;
winsw/winsw;	https://github.com/winsw/winsw;	C#;	9;	Support different start/stop commands;	2012-03-22T22:04:36Z;	2013-03-31T14:40:36Z;	2010-02-03T02:49:39Z;
winsw/winsw;	https://github.com/winsw/winsw;	C#;	10;	Some typos;	2012-08-08T20:01:24Z;	2013-03-01T23:29:02Z;	2010-02-03T02:49:39Z;
winsw/winsw;	https://github.com/winsw/winsw;	C#;	11;	Copyright Clarification;	2012-09-24T16:53:02Z;	2013-03-01T23:28:04Z;	2010-02-03T02:49:39Z;
winsw/winsw;	https://github.com/winsw/winsw;	C#;	14;	Auto-Restart?;	2013-03-22T17:10:17Z;	2013-04-21T01:31:12Z;	2010-02-03T02:49:39Z;
winsw/winsw;	https://github.com/winsw/winsw;	C#;	15;	Make logging optional;	2013-05-30T06:54:27Z;	2014-04-01T01:46:39Z;	2010-02-03T02:49:39Z;
winsw/winsw;	https://github.com/winsw/winsw;	C#;	16;	StopExecutable is not really optional.;	2013-06-07T19:32:54Z;	2013-07-02T17:51:33Z;	2010-02-03T02:49:39Z;
microsoft/FASTER;	https://github.com/microsoft/FASTER;	C#;	1;	Update ReadMe to comment on relative performance difference between C# and C++;	2018-08-17T19:45:28Z;	2018-09-26T00:33:12Z;	2018-08-02T06:38:41Z;
microsoft/FASTER;	https://github.com/microsoft/FASTER;	C#;	2;	Update README: The sentence 'up to 160 million operations per second';	2018-08-17T22:08:19Z;	2018-08-18T17:17:02Z;	2018-08-02T06:38:41Z;
microsoft/FASTER;	https://github.com/microsoft/FASTER;	C#;	4;	errno usage that should be under _DEBUG code;	2018-08-18T01:53:05Z;	2019-03-20T00:35:42Z;	2018-08-02T06:38:41Z;
microsoft/FASTER;	https://github.com/microsoft/FASTER;	C#;	6;	Make the intro more palatable to business people;	2018-08-18T17:34:22Z;	2018-09-08T15:55:09Z;	2018-08-02T06:38:41Z;
microsoft/FASTER;	https://github.com/microsoft/FASTER;	C#;	8;	C ABI;	2018-08-19T11:39:45Z;	2018-08-20T17:15:43Z;	2018-08-02T06:38:41Z;
microsoft/FASTER;	https://github.com/microsoft/FASTER;	C#;	9;	Add a reference to the roadmap in the Readme;	2018-08-20T01:58:20Z;	2019-03-20T00:34:26Z;	2018-08-02T06:38:41Z;
microsoft/FASTER;	https://github.com/microsoft/FASTER;	C#;	10;	Supporting C# implementation on Linux;	2018-08-20T08:16:23Z;	2018-09-26T00:31:20Z;	2018-08-02T06:38:41Z;
microsoft/FASTER;	https://github.com/microsoft/FASTER;	C#;	11;	Issue with culture != InvariantCulture;	2018-08-20T10:31:22Z;	2018-10-05T01:40:56Z;	2018-08-02T06:38:41Z;
microsoft/FASTER;	https://github.com/microsoft/FASTER;	C#;	15;	AccessViolationException when running benchmark;	2018-08-24T06:03:53Z;	2018-08-25T19:22:35Z;	2018-08-02T06:38:41Z;
microsoft/FASTER;	https://github.com/microsoft/FASTER;	C#;	16;	How to run and test;	2018-08-25T16:13:43Z;	2018-08-25T19:23:47Z;	2018-08-02T06:38:41Z;
huiyadanli/RevokeMsgPatcher;	https://github.com/huiyadanli/RevokeMsgPatcher;	C#;	1;	win7打开闪退;	2019-07-31T02:05:26Z;	2019-08-03T11:45:25Z;	2019-07-21T15:12:52Z;
huiyadanli/RevokeMsgPatcher;	https://github.com/huiyadanli/RevokeMsgPatcher;	C#;	2;	消息撤回标记提醒;	2019-07-31T03:07:01Z;	2019-08-01T12:22:19Z;	2019-07-21T15:12:52Z;
huiyadanli/RevokeMsgPatcher;	https://github.com/huiyadanli/RevokeMsgPatcher;	C#;	3;	有时间支持下最新版2.6.8.68吗;	2019-07-31T04:12:22Z;	2019-07-31T15:07:03Z;	2019-07-21T15:12:52Z;
huiyadanli/RevokeMsgPatcher;	https://github.com/huiyadanli/RevokeMsgPatcher;	C#;	4;	有时间支持下最新版2.6.8.68吗;	2019-08-06T02:20:57Z;	2019-08-18T15:09:58Z;	2019-07-21T15:12:52Z;
huiyadanli/RevokeMsgPatcher;	https://github.com/huiyadanli/RevokeMsgPatcher;	C#;	5;	微信发了个支持小程序的内测版2.7;	2019-08-09T04:17:11Z;	2019-08-26T11:19:10Z;	2019-07-21T15:12:52Z;
huiyadanli/RevokeMsgPatcher;	https://github.com/huiyadanli/RevokeMsgPatcher;	C#;	6;	不支持2.7.0.64，系統windows 10企業版 LTSC;	2019-08-14T04:02:16Z;	2019-08-14T04:27:49Z;	2019-07-21T15:12:52Z;
huiyadanli/RevokeMsgPatcher;	https://github.com/huiyadanli/RevokeMsgPatcher;	C#;	7;	希望能支持通过 Windows Store 安装的微信PC版;	2019-08-21T02:48:12Z;	None;	2019-07-21T15:12:52Z;
huiyadanli/RevokeMsgPatcher;	https://github.com/huiyadanli/RevokeMsgPatcher;	C#;	8;	希望添加多开功能;	2019-08-23T05:54:43Z;	2019-10-15T05:38:20Z;	2019-07-21T15:12:52Z;
huiyadanli/RevokeMsgPatcher;	https://github.com/huiyadanli/RevokeMsgPatcher;	C#;	9;	请教破解原理;	2019-08-24T12:04:56Z;	2019-08-26T02:09:05Z;	2019-07-21T15:12:52Z;
huiyadanli/RevokeMsgPatcher;	https://github.com/huiyadanli/RevokeMsgPatcher;	C#;	10;	v0.4提示远程证书无效，获取不到最新补丁信息;	2019-09-01T11:19:58Z;	2019-09-06T02:02:38Z;	2019-07-21T15:12:52Z;
opserver/Opserver;	https://github.com/opserver/Opserver;	C#;	1;	Cannot load remote server;	2013-10-15T22:03:45Z;	2013-10-16T13:25:21Z;	2013-10-15T12:31:34Z;
opserver/Opserver;	https://github.com/opserver/Opserver;	C#;	2;	Missing images in content;	2013-10-15T22:13:32Z;	2013-10-16T08:57:18Z;	2013-10-15T12:31:34Z;
opserver/Opserver;	https://github.com/opserver/Opserver;	C#;	3;	Problem with publish on server;	2013-10-15T22:45:56Z;	2013-10-16T13:26:06Z;	2013-10-15T12:31:34Z;
opserver/Opserver;	https://github.com/opserver/Opserver;	C#;	4;	Missing Scripts.StackOverflow.js in Content/js/;	2013-10-16T02:06:08Z;	2013-10-16T08:55:49Z;	2013-10-15T12:31:34Z;
opserver/Opserver;	https://github.com/opserver/Opserver;	C#;	5;	Views, Storage, Missing Indexes, Unused Indexes, Blitz Index does not working;	2013-10-16T13:33:09Z;	2013-10-16T16:56:42Z;	2013-10-15T12:31:34Z;
opserver/Opserver;	https://github.com/opserver/Opserver;	C#;	6;	Same design issues;	2013-10-16T13:35:13Z;	2013-10-18T03:18:36Z;	2013-10-15T12:31:34Z;
opserver/Opserver;	https://github.com/opserver/Opserver;	C#;	9;	Can't open project in Vs2012;	2013-10-17T00:34:38Z;	2014-03-03T11:36:10Z;	2013-10-15T12:31:34Z;
opserver/Opserver;	https://github.com/opserver/Opserver;	C#;	10;	Sql Syntax Incorrect for MS SQL 2005;	2013-10-17T04:35:44Z;	2013-10-31T00:29:54Z;	2013-10-15T12:31:34Z;
opserver/Opserver;	https://github.com/opserver/Opserver;	C#;	12;	SQL Clusters - Require SQL Server 2012 or greater;	2013-10-17T23:10:22Z;	2013-10-18T03:55:09Z;	2013-10-15T12:31:34Z;
opserver/Opserver;	https://github.com/opserver/Opserver;	C#;	14;	sql/databases?node=[server] Throws System.ArgumentException('An item with the same key has already been added.');	2013-10-21T03:42:02Z;	2014-08-10T12:48:33Z;	2013-10-15T12:31:34Z;
SixLabors/ImageSharp;	https://github.com/SixLabors/ImageSharp;	C#;	2;	Managed version of content-aware resizing;	2016-10-30T06:16:15Z;	None;	2016-10-28T04:46:36Z;
SixLabors/ImageSharp;	https://github.com/SixLabors/ImageSharp;	C#;	3;	Implement new Vector methods correctly to take advantage of performance improvements;	2016-10-30T06:16:54Z;	2018-11-23T23:59:09Z;	2016-10-28T04:46:36Z;
SixLabors/ImageSharp;	https://github.com/SixLabors/ImageSharp;	C#;	4;	Add additional color spaces.;	2016-10-30T06:17:30Z;	2018-11-23T23:55:36Z;	2016-10-28T04:46:36Z;
SixLabors/ImageSharp;	https://github.com/SixLabors/ImageSharp;	C#;	5;	Brushes;	2016-10-30T06:18:14Z;	2017-01-20T12:26:50Z;	2016-10-28T04:46:36Z;
SixLabors/ImageSharp;	https://github.com/SixLabors/ImageSharp;	C#;	6;	API docs;	2016-10-30T06:26:29Z;	2017-03-11T04:15:14Z;	2016-10-28T04:46:36Z;
SixLabors/ImageSharp;	https://github.com/SixLabors/ImageSharp;	C#;	7;	basic thumbnail middleware and benchmarking;	2016-10-30T06:27:12Z;	2017-09-21T12:54:51Z;	2016-10-28T04:46:36Z;
SixLabors/ImageSharp;	https://github.com/SixLabors/ImageSharp;	C#;	8;	Speed. Hot nasty bad-ass speed!;	2016-10-30T06:27:48Z;	2018-11-24T00:00:51Z;	2016-10-28T04:46:36Z;
SixLabors/ImageSharp;	https://github.com/SixLabors/ImageSharp;	C#;	9;	Interlacing is not supported;	2016-10-30T06:35:15Z;	2016-12-04T20:39:14Z;	2016-10-28T04:46:36Z;
SixLabors/ImageSharp;	https://github.com/SixLabors/ImageSharp;	C#;	10;	Codecs;	2016-10-30T06:36:26Z;	2019-12-16T00:08:31Z;	2016-10-28T04:46:36Z;
SixLabors/ImageSharp;	https://github.com/SixLabors/ImageSharp;	C#;	11;	[Core] Skip loading\processing of EXIF\metadata when opening file;	2016-10-30T06:36:59Z;	2017-02-22T21:41:21Z;	2016-10-28T04:46:36Z;
quartznet/quartznet;	https://github.com/quartznet/quartznet;	C#;	36;	Oracle database support broken;	2012-04-22T09:00:24Z;	2012-04-22T09:19:07Z;	2010-12-30T16:29:27Z;
quartznet/quartznet;	https://github.com/quartznet/quartznet;	C#;	37;	Incorrect .NET 4.5 requirement for 4.0 build;	2012-04-22T09:10:47Z;	2012-04-22T09:14:46Z;	2010-12-30T16:29:27Z;
quartznet/quartznet;	https://github.com/quartznet/quartznet;	C#;	38;	XML schema not correctly embedded, validation fails;	2012-04-22T09:11:50Z;	2012-04-22T09:41:49Z;	2010-12-30T16:29:27Z;
quartznet/quartznet;	https://github.com/quartznet/quartznet;	C#;	39;	ObjectUtils.SetPropertyValue fails with explicitly implemented interface;	2012-04-22T09:14:13Z;	2012-04-22T09:39:17Z;	2010-12-30T16:29:27Z;
quartznet/quartznet;	https://github.com/quartznet/quartznet;	C#;	40;	Typo in JobDetailImpl property;	2012-04-26T17:08:29Z;	2012-04-29T18:06:30Z;	2010-12-30T16:29:27Z;
quartznet/quartznet;	https://github.com/quartznet/quartznet;	C#;	41;	DailyTimeIntervalTriggerImpl Validate broken;	2012-05-02T12:59:35Z;	2012-05-07T18:49:18Z;	2010-12-30T16:29:27Z;
quartznet/quartznet;	https://github.com/quartznet/quartznet;	C#;	42;	TimeZoneInfo.ConvertTime(DateTimeOffset, TimeZoneInfo) not implemented in Mono;	2012-05-02T15:58:19Z;	2012-10-30T11:05:15Z;	2010-12-30T16:29:27Z;
quartznet/quartznet;	https://github.com/quartznet/quartznet;	C#;	43;	SimpleThreadPool should not prevent a process from terminating;	2012-05-21T14:31:18Z;	2012-06-23T18:32:36Z;	2010-12-30T16:29:27Z;
quartznet/quartznet;	https://github.com/quartznet/quartznet;	C#;	44;	XMLSchedulingDataProcessorPlugin incompatible with StdAdoDelegate when useProperties=true;	2012-05-23T22:24:03Z;	2017-07-25T19:15:22Z;	2010-12-30T16:29:27Z;
quartznet/quartznet;	https://github.com/quartznet/quartznet;	C#;	46;	Daily trigger doesn't behave as expected;	2012-06-13T16:50:10Z;	2012-06-23T18:24:54Z;	2010-12-30T16:29:27Z;
OrchardCMS/OrchardCore;	https://github.com/OrchardCMS/OrchardCore;	C#;	1;	Error:System.InvalidOperationException: No service for type 'Microsoft.Framework.DependencyInjection.ServiceLookup.IServiceMan ifest' has been registered.;	2014-12-04T09:26:51Z;	2014-12-05T07:25:40Z;	2014-11-19T22:29:26Z;
OrchardCMS/OrchardCore;	https://github.com/OrchardCMS/OrchardCore;	C#;	3;	Change HostEnvironment to use IHostingEnvironment;	2015-01-25T10:32:41Z;	2016-12-12T23:07:59Z;	2014-11-19T22:29:26Z;
OrchardCMS/OrchardCore;	https://github.com/OrchardCMS/OrchardCore;	C#;	4;	BuildFallbackServiceProvider does not get the registered dependencies from outer scope.;	2015-01-25T11:20:43Z;	2015-01-25T16:38:10Z;	2014-11-19T22:29:26Z;
OrchardCMS/OrchardCore;	https://github.com/OrchardCMS/OrchardCore;	C#;	5;	Plug in a real logger.;	2015-01-25T22:53:01Z;	2015-08-23T19:11:21Z;	2014-11-19T22:29:26Z;
OrchardCMS/OrchardCore;	https://github.com/OrchardCMS/OrchardCore;	C#;	6;	Rewrite Settings;	2015-01-25T22:54:29Z;	2015-07-14T23:13:43Z;	2014-11-19T22:29:26Z;
OrchardCMS/OrchardCore;	https://github.com/OrchardCMS/OrchardCore;	C#;	7;	Different Module locations;	2015-01-26T15:50:47Z;	2015-08-24T21:43:19Z;	2014-11-19T22:29:26Z;
OrchardCMS/OrchardCore;	https://github.com/OrchardCMS/OrchardCore;	C#;	8;	Dependency resolution in middlewares doesn't work as of ecdfd16;	2015-01-26T20:10:21Z;	2015-01-26T20:54:36Z;	2014-11-19T22:29:26Z;
OrchardCMS/OrchardCore;	https://github.com/OrchardCMS/OrchardCore;	C#;	9;	Why I can't run OrchardVNext.Demo.Home controller?;	2015-01-30T01:45:18Z;	2015-01-30T18:08:25Z;	2014-11-19T22:29:26Z;
OrchardCMS/OrchardCore;	https://github.com/OrchardCMS/OrchardCore;	C#;	10;	Use of Context.SaveChanges() in Create() method of EF Repository;	2015-01-30T19:30:42Z;	2015-02-28T16:05:12Z;	2014-11-19T22:29:26Z;
OrchardCMS/OrchardCore;	https://github.com/OrchardCMS/OrchardCore;	C#;	11;	Extra overloading Fetch methods using AsNoTracking() ;	2015-01-30T19:50:42Z;	2015-06-29T12:42:13Z;	2014-11-19T22:29:26Z;
pojala/electrino;	https://github.com/pojala/electrino;	C#;	1;	Linux port;	2017-05-04T12:06:22Z;	None;	2017-05-02T14:26:49Z;
pojala/electrino;	https://github.com/pojala/electrino;	C#;	2;	Performance comparison;	2017-05-04T16:31:10Z;	2017-05-22T19:04:43Z;	2017-05-02T14:26:49Z;
pojala/electrino;	https://github.com/pojala/electrino;	C#;	3;	you are the messiah;	2017-05-04T23:41:05Z;	2017-05-22T19:05:56Z;	2017-05-02T14:26:49Z;
pojala/electrino;	https://github.com/pojala/electrino;	C#;	4;	Remove dependencies on Foundation/Cocoa;	2017-05-05T00:03:51Z;	None;	2017-05-02T14:26:49Z;
pojala/electrino;	https://github.com/pojala/electrino;	C#;	6;	Windows Support;	2017-05-08T13:08:24Z;	None;	2017-05-02T14:26:49Z;
pojala/electrino;	https://github.com/pojala/electrino;	C#;	7;	Show development tools;	2017-05-08T18:29:59Z;	None;	2017-05-02T14:26:49Z;
pojala/electrino;	https://github.com/pojala/electrino;	C#;	8;	Adding support for Objective-C modules;	2017-05-08T23:01:51Z;	None;	2017-05-02T14:26:49Z;
pojala/electrino;	https://github.com/pojala/electrino;	C#;	9;	Windows support radical Idea?;	2017-05-15T13:53:20Z;	2017-05-22T19:18:44Z;	2017-05-02T14:26:49Z;
pojala/electrino;	https://github.com/pojala/electrino;	C#;	10;	Merge with MacGap;	2017-05-15T20:35:39Z;	None;	2017-05-02T14:26:49Z;
pojala/electrino;	https://github.com/pojala/electrino;	C#;	13;	Forward Momentum has stalled;	2017-06-08T03:44:33Z;	2017-06-09T18:25:31Z;	2017-05-02T14:26:49Z;
accord-net/framework;	https://github.com/accord-net/framework;	C#;	3;	Incorrect calculation of WaveDecoder.AverageBitsPerSecond;	2014-03-25T18:00:40Z;	2014-04-13T08:34:53Z;	2012-04-08T13:35:01Z;
accord-net/framework;	https://github.com/accord-net/framework;	C#;	5;	ComplexSignalConstructor unit test fails;	2014-04-09T06:48:34Z;	2014-04-13T08:35:11Z;	2012-04-08T13:35:01Z;
accord-net/framework;	https://github.com/accord-net/framework;	C#;	9;	Binomial probability mass function result differs from Excel result;	2014-04-22T14:02:05Z;	2014-05-04T10:34:00Z;	2012-04-08T13:35:01Z;
accord-net/framework;	https://github.com/accord-net/framework;	C#;	12;	Add a HistogramBox viewer in the same spirit as ScatterplotBox and DataGridBox;	2014-05-20T10:50:34Z;	2014-05-26T21:00:57Z;	2012-04-08T13:35:01Z;
accord-net/framework;	https://github.com/accord-net/framework;	C#;	13;	NaiveBayes 5th constructor incorrect check on priors;	2014-05-29T17:59:41Z;	2014-05-29T20:00:46Z;	2012-04-08T13:35:01Z;
accord-net/framework;	https://github.com/accord-net/framework;	C#;	16;	Add support for batch PLS (also called extended PLS or multiway PLS);	2014-06-03T18:33:51Z;	None;	2012-04-08T13:35:01Z;
accord-net/framework;	https://github.com/accord-net/framework;	C#;	19;	Implement Grubbs' test;	2014-06-10T11:15:52Z;	2017-01-11T19:37:43Z;	2012-04-08T13:35:01Z;
accord-net/framework;	https://github.com/accord-net/framework;	C#;	20;	Implement Tietjen-Moore Test;	2014-06-10T11:20:06Z;	None;	2012-04-08T13:35:01Z;
accord-net/framework;	https://github.com/accord-net/framework;	C#;	21;	Implement more statistical distributions;	2014-06-10T11:23:28Z;	2016-09-12T19:03:13Z;	2012-04-08T13:35:01Z;
accord-net/framework;	https://github.com/accord-net/framework;	C#;	22;	Implement the generalized (extreme Studentized deviate) ESD test;	2014-06-10T18:57:24Z;	None;	2012-04-08T13:35:01Z;
HJLebbink/asm-dude;	https://github.com/HJLebbink/asm-dude;	C#;	2;	Changing highlight colors;	2016-02-29T07:48:27Z;	2016-03-03T21:50:55Z;	2016-02-19T15:43:23Z;
HJLebbink/asm-dude;	https://github.com/HJLebbink/asm-dude;	C#;	3;	Small highlighting issues;	2016-03-04T09:10:01Z;	2016-03-04T12:20:28Z;	2016-02-19T15:43:23Z;
HJLebbink/asm-dude;	https://github.com/HJLebbink/asm-dude;	C#;	4;	VS2015 Crashed due to System.Runtime.InteropServices.COMException;	2016-03-07T17:14:28Z;	2016-03-08T14:51:52Z;	2016-02-19T15:43:23Z;
HJLebbink/asm-dude;	https://github.com/HJLebbink/asm-dude;	C#;	5;	Options Menu Disappears After Restarting VS;	2016-03-19T04:29:01Z;	2016-07-31T13:48:19Z;	2016-02-19T15:43:23Z;
HJLebbink/asm-dude;	https://github.com/HJLebbink/asm-dude;	C#;	6;	Syntax Highlighting;	2016-03-19T19:21:30Z;	2016-03-19T20:53:18Z;	2016-02-19T15:43:23Z;
HJLebbink/asm-dude;	https://github.com/HJLebbink/asm-dude;	C#;	7;	Entering faulty stuff at the beginning of an asm brings up an NULL object error;	2016-03-21T13:42:05Z;	2016-03-21T15:27:37Z;	2016-02-19T15:43:23Z;
